OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue,NewOrderID,訂單人電話
500186,107190,2024-03-20,2007,1,0,Gateway,Completed,20,Tehran,2023-03-10,Regular,Headphones,Electronics,75,75,75,ORD-500186,990951942
500187,100617,2025-06-17,2003,3,20,Gateway,Completed,41,Isfahan,2024-12-23,Regular,USB-C Cable,Accessories,9,22,22,ORD-500187,988205867
500188,108226,2024-01-24,2002,1,5,Cash,Completed,41,Mashhad,2024-11-28,Regular,Mechanical Keyboard,Electronics,62,59,59,ORD-500188,911090612
500189,107802,2025-03-04,2014,2,15,Gateway,Completed,24,Tabriz,2025-02-10,Regular,Backpack,Accessories,42,71,71,ORD-500189,930698978
500190,107506,2024-05-12,2004,1,10,Wallet,Completed,39,Tehran,2025-10-04,VIP,Power Bank,Electronics,35,32,32,ORD-500190,926212201
500191,100026,2025-08-03,2012,2,0,Cash,Completed,48,Tabriz,2025-06-11,New,Office Chair,Home Office,180,360,360,ORD-500191,911499492
500192,109461,2026-04-01,2015,1,10,Wallet,Completed,25,Tabriz,2024-08-20,Regular,Bluetooth Speaker,Electronics,58,52,52,ORD-500192,907785842
500193,106441,2024-03-17,2008,1,5,Gateway,Completed,58,Mashhad,2025-12-07,New,Phone Case,Accessories,14,13,13,ORD-500193,955961675
500194,105983,2025-11-02,2013,2,5,CardToCard,Completed,62,Tehran,2025-07-08,Regular,Notebook,Stationery,7,13,13,ORD-500194,967091147
500195,100659,2025-12-18,2005,1,5,CardToCard,Completed,21,Tehran,2025-11-25,New,Laptop Stand,Accessories,28,27,27,ORD-500195,989436169
500196,107716,2024-06-01,2008,1,5,Gateway,Completed,39,Tehran,2025-11-17,Regular,Phone Case,Accessories,14,13,13,ORD-500196,936419667
500197,109561,2026-03-24,2008,2,10,CardToCard,Returned,44,Shiraz,2024-03-09,Regular,Phone Case,Accessories,14,25,25,ORD-500197,936439144
500198,109142,2025-06-20,2011,1,5,Gateway,Completed,32,Tehran,2025-12-15,Regular,Desk Lamp,Home Office,32,30,30,ORD-500198,923976893
500199,105852,2025-04-07,2011,2,0,Gateway,Completed,46,Isfahan,2024-03-31,New,Desk Lamp,Home Office,32,64,64,ORD-500199,935237588
500200,104768,2025-08-03,2008,2,10,CardToCard,Completed,18,Tabriz,2025-05-29,VIP,Phone Case,Accessories,14,25,25,ORD-500200,921424207
500201,104200,2024-09-06,2001,3,0,Gateway,Completed,29,Isfahan,2025-11-26,New,Wireless Mouse,Electronics,18,54,54,ORD-500201,965613277
500202,101186,2024-01-23,2009,2,0,Gateway,Cancelled,32,Karaj,2024-08-17,New,Smart Watch,Wearables,120,240,240,ORD-500202,937772230
500203,103758,2025-01-17,2008,1,0,Cash,Completed,44,Tehran,2023-12-03,New,Phone Case,Accessories,14,14,14,ORD-500203,971563675
500204,108390,2025-10-04,2013,1,15,Gateway,Completed,31,Kerman,2025-10-26,New,Notebook,Stationery,7,6,6,ORD-500204,927653826
500205,109364,2026-03-19,2003,1,0,CardToCard,Completed,20,Shiraz,2025-08-28,VIP,USB-C Cable,Accessories,9,9,9,ORD-500205,974200020
500206,101183,2025-01-06,2020,2,0,CardToCard,Completed,51,Qom,2024-12-10,Regular,Gaming Controller,Gaming,68,136,136,ORD-500206,987594419
500207,101856,2024-08-16,2018,1,5,Gateway,Completed,58,Mashhad,2025-01-20,Regular,Microphone,Electronics,85,81,81,ORD-500207,968112641
500208,103338,2024-04-23,2014,3,5,Wallet,Completed,20,Tehran,2024-06-24,New,Backpack,Accessories,42,120,120,ORD-500208,925518707
500209,104657,2026-04-10,2006,1,15,Cash,Completed,24,Isfahan,2025-06-08,Regular,Webcam,Electronics,48,41,41,ORD-500209,941206798
500211,105761,2026-03-09,2009,1,0,Wallet,Completed,23,Tehran,2024-10-11,Regular,Smart Watch,Wearables,120,120,120,ORD-500211,999799004
500212,102102,2024-06-07,2014,2,0,Gateway,Completed,50,Tehran,2025-02-25,New,Backpack,Accessories,42,84,84,ORD-500212,908277025
500213,101342,2024-01-16,2008,1,10,Gateway,Completed,24,Tehran,2025-06-18,New,Phone Case,Accessories,14,13,13,ORD-500213,975849364
500214,102133,2024-07-12,2008,1,10,Gateway,Completed,42,Tehran,2024-05-05,Regular,Phone Case,Accessories,14,13,13,ORD-500214,947341592
500215,101884,2025-03-01,2014,1,10,Gateway,Completed,58,Qom,2024-12-07,Regular,Backpack,Accessories,42,38,38,ORD-500215,977816747
500216,108279,2024-10-28,2008,1,10,Wallet,Completed,26,Mashhad,2025-06-20,VIP,Phone Case,Accessories,14,13,13,ORD-500216,909001585
500217,101096,2026-03-05,2014,3,10,Gateway,Completed,21,Mashhad,2024-01-24,New,Backpack,Accessories,42,113,113,ORD-500217,959306206
500218,103404,2025-04-16,2013,1,5,Gateway,Completed,65,Ahvaz,2023-03-28,VIP,Notebook,Stationery,7,7,7,ORD-500218,949970387
500220,105098,2025-06-24,2007,1,15,Gateway,Completed,33,Tehran,2024-08-16,Regular,Headphones,Electronics,75,64,64,ORD-500220,977759901
500221,100444,2024-12-02,2014,2,0,CardToCard,Completed,41,Karaj,2024-12-09,Regular,Backpack,Accessories,42,84,84,ORD-500221,957162937
500222,102621,2025-08-09,2013,1,15,Wallet,Cancelled,58,Mashhad,2025-07-15,Regular,Notebook,Stationery,7,6,6,ORD-500222,976685135
500223,101921,2025-11-10,2015,2,15,CardToCard,Completed,36,Karaj,2023-05-17,New,Bluetooth Speaker,Electronics,58,99,99,ORD-500223,963510202
500224,103652,2026-06-12,2007,4,15,Gateway,Completed,21,Rasht,2024-08-27,Regular,Headphones,Electronics,75,255,255,ORD-500224,919430483
500225,105062,2025-05-13,2005,3,15,Gateway,Completed,47,Isfahan,2025-01-10,VIP,Laptop Stand,Accessories,28,71,71,ORD-500225,939478502
500226,107826,2024-11-12,2001,1,0,CardToCard,Completed,59,Ahvaz,2025-12-15,New,Wireless Mouse,Electronics,18,18,18,ORD-500226,943443150
500227,109447,2025-01-09,2010,1,10,Gateway,Completed,64,Karaj,2024-06-22,Regular,Fitness Band,Wearables,55,50,50,ORD-500227,967786833
500228,108616,2024-12-13,2014,2,10,Cash,Cancelled,34,Tehran,2023-06-30,Regular,Backpack,Accessories,42,76,76,ORD-500228,979521628
500229,105005,2025-01-24,2013,1,15,Gateway,Completed,55,Mashhad,2023-02-22,Regular,Notebook,Stationery,7,6,6,ORD-500229,901164165
500230,104694,2024-01-27,2013,1,0,Gateway,Completed,59,Tehran,2024-12-19,New,Notebook,Stationery,7,7,7,ORD-500230,941054870
500231,103813,2024-08-01,2006,2,5,Wallet,Completed,50,Shiraz,2023-09-03,New,Webcam,Electronics,48,91,91,ORD-500231,961884642
500232,105008,2026-06-15,2020,2,0,Gateway,Completed,57,Kerman,2024-09-13,Regular,Gaming Controller,Gaming,68,136,136,ORD-500232,922955824
500233,101359,2026-03-31,2001,1,15,CardToCard,Completed,22,Isfahan,2025-07-03,New,Wireless Mouse,Electronics,18,15,15,ORD-500233,996305734
500234,106814,2024-02-11,2002,1,5,Wallet,Completed,42,Kerman,2024-02-14,New,Mechanical Keyboard,Electronics,62,59,59,ORD-500234,941660149
500235,101208,2026-06-05,2014,3,0,CardToCard,Completed,52,Mashhad,2023-01-30,Regular,Backpack,Accessories,42,126,126,ORD-500235,951673182
500236,102833,2025-11-15,2005,2,10,CardToCard,Completed,32,Tehran,2024-06-22,New,Laptop Stand,Accessories,28,50,50,ORD-500236,928328322
500237,108171,2024-01-03,2003,2,0,Cash,Completed,60,Kerman,2024-03-09,Regular,USB-C Cable,Accessories,9,18,18,ORD-500237,943688778
500238,107568,2026-03-13,2007,1,10,Gateway,Completed,28,Mashhad,2023-03-02,New,Headphones,Electronics,75,68,68,ORD-500238,914106076
500239,103653,2026-05-11,2001,2,20,Gateway,Cancelled,37,Kerman,2024-09-24,Regular,Wireless Mouse,Electronics,18,29,29,ORD-500239,915837666
500240,109458,2025-06-27,2011,2,10,Cash,Completed,47,Tehran,2023-01-27,VIP,Desk Lamp,Home Office,32,58,58,ORD-500240,926804698
500241,104794,2025-11-12,2008,1,0,Gateway,Completed,30,Tehran,2023-01-05,Regular,Phone Case,Accessories,14,14,14,ORD-500241,926024947
500242,101714,2024-10-14,2004,2,0,Wallet,Returned,53,Tabriz,2025-04-11,Regular,Power Bank,Electronics,35,70,70,ORD-500242,979533013
500243,109391,2025-05-09,2015,1,0,Gateway,Completed,36,Karaj,2024-03-12,Regular,Bluetooth Speaker,Electronics,58,58,58,ORD-500243,953425119
500244,103669,2025-09-24,2013,1,0,Cash,Completed,38,Shiraz,2024-10-17,Regular,Notebook,Stationery,7,7,7,ORD-500244,908757740
500245,103959,2025-04-29,2013,2,5,Cash,Completed,22,Tehran,2025-01-12,Regular,Notebook,Stationery,7,13,13,ORD-500245,910303065
500246,101327,2024-09-20,2018,1,0,Gateway,Completed,50,Ahvaz,2023-09-26,Regular,Microphone,Electronics,85,85,85,ORD-500246,976996542
500247,102218,2025-07-14,2005,3,0,Cash,Completed,65,Mashhad,2025-08-10,Regular,Laptop Stand,Accessories,28,84,84,ORD-500247,990767863
500248,101098,2025-12-25,2005,1,15,CardToCard,Completed,41,Shiraz,2025-03-29,Regular,Laptop Stand,Accessories,28,24,24,ORD-500248,954408246
500249,104925,2025-12-23,2014,2,0,Gateway,Completed,33,Tehran,2025-11-25,Regular,Backpack,Accessories,42,84,84,ORD-500249,937882340
500250,105894,2024-04-24,2004,1,5,Gateway,Completed,33,Isfahan,2024-01-09,Regular,Power Bank,Electronics,35,33,33,ORD-500250,947259381
500251,105319,2025-01-19,2019,1,0,CardToCard,Cancelled,54,Kerman,2023-08-24,VIP,Tablet,Electronics,260,260,260,ORD-500251,992837960
500252,102797,2024-02-03,2004,2,5,CardToCard,Completed,59,Tehran,2025-07-24,VIP,Power Bank,Electronics,35,66,66,ORD-500252,926954941
500253,100061,2025-06-30,2003,3,5,CardToCard,Completed,62,Tehran,2024-01-31,Regular,USB-C Cable,Accessories,9,26,26,ORD-500253,938450735
500254,102612,2024-07-28,2008,1,5,Cash,Completed,62,Karaj,2025-04-11,New,Phone Case,Accessories,14,13,13,ORD-500254,912063742
500255,109592,2026-04-03,2001,3,10,Gateway,Completed,26,Kerman,2023-07-17,Regular,Wireless Mouse,Electronics,18,49,49,ORD-500255,963744107
500256,103944,2025-06-18,2013,4,0,Cash,Completed,64,Karaj,2025-11-26,New,Notebook,Stationery,7,28,28,ORD-500256,973458356
500257,102347,2024-12-12,2014,1,0,Wallet,Completed,41,Mashhad,2023-10-11,Regular,Backpack,Accessories,42,42,42,ORD-500257,950978888
500258,106912,2025-09-24,2007,1,0,Gateway,Completed,55,Ahvaz,2025-10-15,VIP,Headphones,Electronics,75,75,75,ORD-500258,980353421
500259,104801,2024-06-28,2006,2,10,Gateway,Cancelled,47,Tehran,2023-08-22,New,Webcam,Electronics,48,86,86,ORD-500259,928779763
500260,102947,2024-03-20,2013,1,0,Gateway,Completed,46,Rasht,2023-07-26,Regular,Notebook,Stationery,7,7,7,ORD-500260,950905772
500261,102880,2024-03-16,2009,3,0,CardToCard,Completed,64,Rasht,2024-02-19,Regular,Smart Watch,Wearables,120,360,360,ORD-500261,957830814
500262,105309,2025-05-18,2008,1,10,CardToCard,Completed,21,Karaj,2023-06-02,Regular,Phone Case,Accessories,14,13,13,ORD-500262,909027188
500263,109946,2026-02-09,2008,3,0,Gateway,Completed,33,Isfahan,2025-09-18,Regular,Phone Case,Accessories,14,42,42,ORD-500263,955246625
500264,108067,2024-07-11,2017,5,10,CardToCard,Completed,28,Qom,2024-01-08,New,HDMI Cable,Accessories,11,50,50,ORD-500264,995088597
500265,105435,2025-10-18,2001,2,0,Gateway,Completed,43,Mashhad,2023-02-22,Regular,Wireless Mouse,Electronics,18,36,36,ORD-500265,995986264
500266,100715,2024-02-02,2010,1,30,Gateway,Completed,62,Tehran,2024-07-04,Regular,Fitness Band,Wearables,55,38,38,ORD-500266,962067413
500267,106864,2024-11-01,2008,1,5,Gateway,Completed,44,Qom,2024-09-27,Regular,Phone Case,Accessories,14,13,13,ORD-500267,964491047
500268,101823,2025-07-18,2005,1,10,Gateway,Completed,32,Isfahan,2025-01-13,New,Laptop Stand,Accessories,28,25,25,ORD-500268,915378910
500269,108672,2025-12-14,2005,4,5,Gateway,Completed,21,Rasht,2023-06-19,Regular,Laptop Stand,Accessories,28,106,106,ORD-500269,938489974
500270,105282,2026-04-19,2008,2,5,Gateway,Returned,52,Ahvaz,2025-03-30,VIP,Phone Case,Accessories,14,27,27,ORD-500270,972781714
500271,101406,2025-06-30,2001,1,0,Gateway,Completed,25,Karaj,2023-11-28,New,Wireless Mouse,Electronics,18,18,18,ORD-500271,995273371
500272,102743,2025-02-03,2008,1,5,Wallet,Completed,42,Qom,2023-10-27,VIP,Phone Case,Accessories,14,13,13,ORD-500272,999516486
500273,104179,2024-02-22,2017,1,5,Gateway,Completed,40,Karaj,2024-09-05,VIP,HDMI Cable,Accessories,11,10,10,ORD-500273,959187015
500274,109408,2024-08-26,2014,1,5,CardToCard,Returned,35,Tabriz,2023-03-11,Regular,Backpack,Accessories,42,40,40,ORD-500274,969905534
500275,106341,2026-03-25,2005,1,10,Cash,Completed,32,Tabriz,2023-07-28,Regular,Laptop Stand,Accessories,28,25,25,ORD-500275,930370507
500276,100708,2025-05-18,2001,1,0,Gateway,Completed,45,Ahvaz,2025-03-16,New,Wireless Mouse,Electronics,18,18,18,ORD-500276,918230936
500277,105080,2024-10-23,2007,1,5,Cash,Completed,42,Karaj,2025-04-16,Regular,Headphones,Electronics,75,71,71,ORD-500277,980065923
500278,103290,2024-08-03,2006,1,0,Cash,Completed,26,Tehran,2024-12-02,New,Webcam,Electronics,48,48,48,ORD-500278,902567050
500279,107941,2024-04-08,2002,1,0,Cash,Completed,48,Tabriz,2025-07-24,Regular,Mechanical Keyboard,Electronics,62,62,62,ORD-500279,991315270
500280,100054,2025-10-11,2005,2,0,CardToCard,Completed,40,Tehran,2023-10-06,New,Laptop Stand,Accessories,28,56,56,ORD-500280,998240178
500281,108968,2024-12-22,2020,1,0,Gateway,Completed,29,Karaj,2025-07-30,Regular,Gaming Controller,Gaming,68,68,68,ORD-500281,966664398
500282,100055,2026-04-11,2020,1,10,Cash,Returned,41,Qom,2025-01-06,Regular,Gaming Controller,Gaming,68,61,61,ORD-500282,969606115
500283,105484,2025-01-27,2004,2,10,Gateway,Completed,58,Tabriz,2025-03-03,New,Power Bank,Electronics,35,63,63,ORD-500283,921245042
500284,100679,2025-12-07,2004,4,0,Gateway,Returned,43,Karaj,2024-08-26,Regular,Power Bank,Electronics,35,140,140,ORD-500284,900577743
500285,103840,2024-04-22,2017,2,15,Wallet,Completed,63,Karaj,2023-05-05,New,HDMI Cable,Accessories,11,19,19,ORD-500285,979725716
500286,104093,2024-05-10,2014,3,0,Gateway,Completed,35,Tehran,2025-10-25,Regular,Backpack,Accessories,42,126,126,ORD-500286,979136014
500287,106045,2024-08-24,2014,2,0,Gateway,Completed,46,Tabriz,2024-04-18,Regular,Backpack,Accessories,42,84,84,ORD-500287,915577885
500288,103336,2024-06-14,2010,1,0,Gateway,Completed,28,Karaj,2024-12-10,Regular,Fitness Band,Wearables,55,55,55,ORD-500288,977630857
500289,109103,2026-06-01,2008,2,10,Gateway,Completed,40,Rasht,2023-08-06,Regular,Phone Case,Accessories,14,25,25,ORD-500289,976910111
500290,104232,2025-11-29,2002,1,5,Gateway,Completed,62,Qom,2025-06-21,Regular,Mechanical Keyboard,Electronics,62,59,59,ORD-500290,985659211
500291,108916,2024-10-27,2017,2,0,CardToCard,Completed,46,Tabriz,2025-10-14,New,HDMI Cable,Accessories,11,22,22,ORD-500291,952106662
500292,103658,2025-03-25,2017,1,10,CardToCard,Completed,62,Isfahan,2025-04-15,Regular,HDMI Cable,Accessories,11,10,10,ORD-500292,950956441
500293,106736,2025-04-05,2007,1,5,Wallet,Completed,41,Rasht,2024-07-25,Regular,Headphones,Electronics,75,71,71,ORD-500293,914485323
500294,100751,2025-06-08,2003,4,0,Wallet,Completed,64,Tehran,2023-11-08,Regular,USB-C Cable,Accessories,9,36,36,ORD-500294,955524213
500295,103423,2024-03-30,2008,2,0,Gateway,Completed,46,Tabriz,2025-12-25,Regular,Phone Case,Accessories,14,28,28,ORD-500295,964627967
500296,106060,2024-10-28,2020,1,0,Wallet,Completed,36,Tehran,2024-12-30,Regular,Gaming Controller,Gaming,68,68,68,ORD-500296,981728726
500297,103443,2024-03-15,2008,3,0,CardToCard,Completed,39,Mashhad,2023-05-24,VIP,Phone Case,Accessories,14,42,42,ORD-500297,914655489
500298,103283,2026-03-20,2017,4,20,Gateway,Cancelled,64,Mashhad,2025-10-13,Regular,HDMI Cable,Accessories,11,35,35,ORD-500298,997464915
500299,104666,2024-12-14,2011,1,10,Gateway,Returned,57,Karaj,2023-08-29,New,Desk Lamp,Home Office,32,29,29,ORD-500299,978691451
500300,105361,2025-09-20,2009,1,0,Cash,Completed,49,Qom,2023-07-20,Regular,Smart Watch,Wearables,120,120,120,ORD-500300,982509910
500301,104588,2026-03-22,2013,1,20,Gateway,Completed,32,Shiraz,2023-08-12,New,Notebook,Stationery,7,6,6,ORD-500301,926073928
500302,108012,2024-09-24,2019,1,0,Gateway,Completed,26,Tabriz,2025-04-23,Regular,Tablet,Electronics,260,260,260,ORD-500302,950242979
500303,105715,2024-03-16,2014,1,0,Gateway,Completed,63,Tabriz,2023-09-15,Regular,Backpack,Accessories,42,42,42,ORD-500303,910357866
500304,109107,2024-10-17,2018,2,10,CardToCard,Completed,40,Karaj,2024-10-01,New,Microphone,Electronics,85,153,153,ORD-500304,900263739
500305,102046,2025-08-02,2007,2,20,Gateway,Completed,65,Kerman,2025-11-04,New,Headphones,Electronics,75,120,120,ORD-500305,960298748
500306,108731,2025-03-07,2002,1,5,CardToCard,Completed,46,Tabriz,2025-12-15,New,Mechanical Keyboard,Electronics,62,59,59,ORD-500306,943666343
500307,103309,2024-03-05,2003,1,30,Gateway,Completed,19,Mashhad,2025-08-01,VIP,USB-C Cable,Accessories,9,6,6,ORD-500307,982422903
500308,103662,2024-03-01,2003,2,10,CardToCard,Completed,40,Tehran,2023-10-28,Regular,USB-C Cable,Accessories,9,16,16,ORD-500308,997703306
500309,108051,2025-08-27,2014,1,30,Cash,Returned,30,Tehran,2024-09-28,Regular,Backpack,Accessories,42,29,29,ORD-500309,984049906
500310,101765,2025-09-28,2005,4,0,Wallet,Completed,45,Mashhad,2025-08-14,Regular,Laptop Stand,Accessories,28,112,112,ORD-500310,909276891
500311,108993,2024-04-04,2004,2,15,Cash,Completed,65,Shiraz,2023-12-10,Regular,Power Bank,Electronics,35,60,60,ORD-500311,966311682
500312,105595,2025-11-17,2017,1,0,Gateway,Completed,58,Qom,2023-10-19,New,HDMI Cable,Accessories,11,11,11,ORD-500312,964315400
500313,105876,2024-10-25,2017,1,15,Cash,Completed,22,Shiraz,2024-12-09,New,HDMI Cable,Accessories,11,9,9,ORD-500313,975162688
500314,108721,2024-02-29,2001,1,10,Wallet,Completed,52,Shiraz,2025-01-05,Regular,Wireless Mouse,Electronics,18,16,16,ORD-500314,932962748
500315,105592,2024-10-15,2013,1,0,Gateway,Completed,45,Qom,2024-07-14,Regular,Notebook,Stationery,7,7,7,ORD-500315,956799550
500316,108058,2025-09-23,2007,1,10,Gateway,Completed,41,Shiraz,2023-01-15,Regular,Headphones,Electronics,75,68,68,ORD-500316,950283653
500317,102656,2025-07-20,2005,2,30,Gateway,Completed,45,Karaj,2024-11-27,Regular,Laptop Stand,Accessories,28,39,39,ORD-500317,994811089
500318,104566,2025-02-20,2008,3,0,Wallet,Completed,34,Shiraz,2025-12-04,New,Phone Case,Accessories,14,42,42,ORD-500318,990784763
500319,102235,2024-08-29,2011,3,0,CardToCard,Completed,46,Tabriz,2023-03-20,Regular,Desk Lamp,Home Office,32,96,96,ORD-500319,933605851
500320,107750,2024-12-27,2017,1,5,Gateway,Cancelled,65,Mashhad,2023-03-27,VIP,HDMI Cable,Accessories,11,10,10,ORD-500320,954205713
500321,109037,2024-11-25,2010,1,5,Gateway,Completed,47,Rasht,2025-01-11,Regular,Fitness Band,Wearables,55,52,52,ORD-500321,995980418
500322,101855,2024-12-02,2016,2,10,Wallet,Completed,23,Tehran,2025-10-26,New,Monitor,Electronics,21,38,38,ORD-500322,956170216
500323,109297,2025-02-27,2003,2,10,Gateway,Completed,54,Tehran,2023-08-01,Regular,USB-C Cable,Accessories,9,16,16,ORD-500323,995894881
500324,100255,2025-01-28,2005,5,0,CardToCard,Completed,49,Karaj,2025-03-10,New,Laptop Stand,Accessories,28,140,140,ORD-500324,996837888
500325,107926,2024-03-29,2016,2,0,Cash,Completed,51,Tehran,2025-04-22,New,Monitor,Electronics,21,42,42,ORD-500325,926072028
500326,109135,2024-09-07,2007,4,20,Cash,Completed,28,Karaj,2024-05-17,Regular,Headphones,Electronics,75,240,240,ORD-500326,927603729
500327,107966,2024-04-21,2003,3,0,Gateway,Completed,45,Karaj,2023-01-26,New,USB-C Cable,Accessories,9,27,27,ORD-500327,995847999
500328,109495,2025-06-04,2017,1,10,Wallet,Cancelled,45,Tehran,2024-06-21,Regular,HDMI Cable,Accessories,11,10,10,ORD-500328,985147718
500329,108817,2024-12-31,2001,2,0,Cash,Completed,35,Isfahan,2023-02-03,New,Wireless Mouse,Electronics,18,36,36,ORD-500329,982369436
500330,107264,2025-08-03,2013,2,0,CardToCard,Cancelled,64,Tehran,2025-03-17,New,Notebook,Stationery,7,14,14,ORD-500330,969042978
500331,101849,2024-03-16,2007,5,5,Gateway,Completed,43,Tehran,2024-12-23,New,Headphones,Electronics,75,356,356,ORD-500331,972781546
500332,103374,2024-10-25,2005,2,0,CardToCard,Completed,42,Mashhad,2025-11-10,Regular,Laptop Stand,Accessories,28,56,56,ORD-500332,905892134
500333,101940,2024-06-04,2020,2,15,Gateway,Completed,27,Tehran,2024-11-05,Regular,Gaming Controller,Gaming,68,116,116,ORD-500333,984057363
500334,100839,2024-03-20,2011,3,0,Gateway,Completed,18,Isfahan,2023-05-16,Regular,Desk Lamp,Home Office,32,96,96,ORD-500334,999331912
500335,104740,2025-10-30,2017,3,10,Wallet,Returned,43,Tabriz,2023-10-29,New,HDMI Cable,Accessories,11,30,30,ORD-500335,956601416
500336,100349,2024-04-23,2008,4,0,CardToCard,Completed,26,Tabriz,2025-08-13,New,Phone Case,Accessories,14,56,56,ORD-500336,974233808
500337,101761,2024-05-31,2015,1,0,Wallet,Completed,36,Tehran,2023-09-21,New,Bluetooth Speaker,Electronics,58,58,58,ORD-500337,948352834
500338,100244,2024-11-12,2004,3,10,Wallet,Completed,49,Tehran,2024-09-14,Regular,Power Bank,Electronics,35,94,94,ORD-500338,905442293
500339,107739,2024-09-09,2007,5,5,Gateway,Completed,50,Mashhad,2024-06-08,VIP,Headphones,Electronics,75,356,356,ORD-500339,950440346
500340,102935,2026-03-21,2007,1,0,Gateway,Completed,56,Tabriz,2025-04-17,Regular,Headphones,Electronics,75,75,75,ORD-500340,919779562
500341,108337,2026-06-16,2007,1,0,Gateway,Completed,37,Tehran,2023-07-10,Regular,Headphones,Electronics,75,75,75,ORD-500341,989198373
500342,102696,2024-12-30,2009,5,0,CardToCard,Completed,35,Shiraz,2025-06-22,Regular,Smart Watch,Wearables,120,600,600,ORD-500342,916764510
